"trial_num","choice1","choice2","state","pos1","pos2","rts1","rts2","money","stim1.ons.sl","stim1.ons.ms","stim2.ons.sl","stim2.ons.ms","choice1.ons.sl","choice1.ons.ms","choice2.ons.sl","choice2.ons.ms","rew.ons.sl","rew.ons.ms","id"
56,1,1,2,1,0,0.393395083432551,2.09370444196975,0,47562.2077288628,47562.1988435984,51564.3306273222,51564.3206521273,47970.9603438377,47970.9527637959,53668.0218821168,53668.0120320916,55566.1252093315,55566.1152545214,"2159"
57,1,2,2,1,1,0.521072147821542,0.655506770825014,0,57073.9363257289,57073.9259957075,61075.8540081978,61075.8422682285,57612.2570338249,57612.2470138073,61740.2127656341,61740.2040356398,65077.4327197075,65077.4221944809,"2159"
58,1,1,3,1,0,2.08152314322069,1.62967943504918,1,66585.8597334623,66585.8494582176,70587.6975955963,70587.6888055801,68682.7021707892,68682.6939755678,72226.4408305883,72226.4328157306,74589.2959920168,74589.2859971523,"2159"
59,1,1,3,1,0,1.29703809169587,0.573883897508495,1,76097.8031712174,76097.7949060202,80100.0235849023,80100.013804853,77410.2815259695,77410.2732610703,80682.1740587354,80682.1668587327,84105.8546482325,84105.8443081975,"2159"
60,1,2,2,0,1,1.46491951640928,1.62171502399724,1,85611.5563610196,85611.5471709967,89620.7889531851,89620.7744278908,87091.1465346217,87091.1374093294,91258.5199941397,91258.5120188594,93622.3911643624,93622.3811843395,"2159"
61,2,1,3,1,0,1.04072035959689,0.612956449040212,1,95137.9588066936,95137.9507266283,99140.1795607209,99140.1692754626,96194.0174360871,96194.0098208189,99761.7169017196,99761.7078768015,103142.162228644,103142.150453448,"2159"
62,2,1,3,1,1,0.424433486477938,0.486651941668242,1,104649.642228603,104649.633143365,108651.601861238,108651.592941225,105091.330930114,105091.322505295,109147.128108501,109147.119733274,112653.362888277,112653.351908207,"2159"
63,2,0,3,0,1,2.04875843739137,0,0,114161.668801486,114161.658456624,118165.904643595,118165.893953621,116225.666477501,116225.659252644,0,0,0,0,"2159"
64,0,0,0,1,0,0,0,0,123673.240607798,123673.231537759,0,0,0,0,0,0,0,0,"2159"
65,1,1,2,0,1,1.61661424319027,2.26946962816874,0,133185.176050723,133185.166630685,137187.140653372,137187.132063329,134817.162123442,134817.152203441,139465.298321247,139465.290451169,141188.787039995,141188.777465105,"2159"
66,2,2,3,1,1,0.538569694268517,0.477758811379317,1,142697.073968291,142697.063943088,146699.272881925,146699.261971891,143251.18467474,143251.174074709,147185.382991552,147185.375231504,150701.184239566,150701.17388469,"2159"
67,2,2,2,0,1,0.440810416766908,0.4536830666475,1,152209.809329271,152209.799964011,156211.866222262,156211.85695225,152664.939949751,152664.932669759,156690.765823066,156690.755993009,160220.875573516,160220.86515826,"2159"
68,2,0,3,0,1,1.33817459043348,0,0,161738.009992063,161738.001092017,165748.077192307,165748.065907061,163090.92109853,163090.90994364,0,0,0,0,"2159"
69,2,2,2,0,0,0.526956429763231,0.347051634918898,1,171268.089547217,171268.08012718,175270.042930186,175270.033874989,171809.563573062,171809.554378211,175641.580646336,175641.571451128,179272.607620478,179272.598440409,"2159"
70,2,2,3,1,1,0.515963490586728,1.26019456109498,1,180777.964871883,180777.955236614,184779.913359702,184779.90494442,181325.751727819,181325.740647733,186048.468428671,186048.460438609,188781.660956621,188781.650576651,"2159"
71,2,2,2,1,0,0.647202045307495,1.72365804400761,1,190293.984035969,190293.974735916,194295.961628675,194295.951723814,190952.247413814,190952.237108946,196040.528332114,196040.519432068,198297.811256051,198297.800466001,"2159"
72,2,2,2,1,1,0.686089609866031,0.69279290153645,1,199818.054152191,199818.045647025,203821.051609039,203821.04244417,200520.931093752,200520.922043741,204538.256973028,204538.247292995,207831.484760761,207831.475995898,"2159"
73,2,2,2,1,0,0.407407791528385,0.418533833289985,1,209346.788051963,209346.779401958,213348.870360315,213348.861015499,209769.266851902,209769.258201838,213775.672752738,213775.665507495,217352.5652951,217352.554260254,"2159"
74,2,2,3,1,1,0.508984812709969,0.985552717349492,0,218858.547689021,218858.538308978,222871.435180545,222871.426565707,219400.755427837,219400.745887816,223872.386734366,223872.377549529,226882.64986062,226882.640325367,"2159"
75,2,2,3,1,1,1.4452224112465,0.46547820023261,0,228386.832662106,228386.82263732,232388.795449972,232388.786159933,229849.003946006,229848.993456006,232864.150676608,232864.141721368,236390.575612307,236390.564972281,"2159"
76,1,1,3,1,0,0.437013998394832,1.94565148290712,1,237898.909395635,237898.900065601,241901.022118866,241901.011954069,238351.792521954,238351.782947183,243856.127209365,243856.11773932,245902.854566276,245902.843871415,"2159"
77,1,0,2,0,1,0.606437008304056,0,0,247410.349056184,247410.340366185,251412.349494219,251412.340664208,248033.537618935,248033.526624084,0,0,0,0,"2159"
78,1,0,2,0,1,0.565523707249667,0,0,256925.082945168,256925.072615087,260935.750733018,260935.741667747,257503.115707278,257503.108707249,0,0,0,0,"2159"
79,1,2,2,0,1,0.763858325371984,0.559923006454483,1,266450.817778111,266450.807583272,270464.232986927,270464.223951697,267246.680706739,267246.673376739,271054.757813811,271054.749673843,274466.102359235,274466.092959166,"2159"
80,1,2,2,1,0,0.403536612866446,0.664162974513602,1,275979.569288254,275979.55995822,279981.784147143,279981.773941934,276399.407452464,276399.397757649,280656.193169594,280656.183229566,283983.625689328,283983.616139293,"2159"
81,1,1,2,0,0,0.355290888808668,1.15387765906053,1,285490.938428581,285490.929828525,289493.189832807,289493.180262744,285863.684424758,285863.67497474,290656.14775461,290656.137489378,293494.977854729,293494.966769874,"2159"
82,1,1,2,0,1,0.611477493075654,0.568249217642006,0,295003.02513212,295003.016466856,299005.080440342,299005.071700275,295630.91618365,295630.907208443,299583.062932253,299583.053607047,303011.170074701,303011.159204662,"2159"
83,1,1,2,1,1,0.403798530751374,0.688089623115957,1,304515.024744928,304515.012004852,308517.461054683,308517.451059818,304934.018886089,304934.00996089,309214.81568408,309214.806549251,312519.427287698,312519.416662455,"2159"
84,1,1,3,1,1,1.49166362697724,2.6722129075788,0,314026.341575384,314026.33314532,318028.374953508,318028.366518259,315533.806960046,315533.798005223,320709.607403219,320709.599428415,322030.197820842,322030.18825078,"2159"
85,1,1,2,0,1,0.723303583159577,0.441739625297487,0,323538.386098385,323538.376928329,327540.510292053,327540.500106812,324278.303133249,324278.294167936,327991.000008762,327990.990578771,331544.35815227,331544.34744221,"2159"
86,1,2,2,0,0,1.17896185256541,1.64021761441836,1,333050.17523551,333050.165195525,337052.249818981,337052.240669012,334263.190447628,334263.181717575,338701.015528917,338701.007588863,341058.482553959,341058.47258389,"2159"
87,2,0,3,1,1,0.549375142611098,0,0,342564.205521643,342564.194586813,346566.347500205,346566.336400211,343126.704571605,343126.696476817,0,0,0,0,"2159"
88,1,1,3,0,0,1.43572120124009,1.03080897993641,1,352074.099881232,352074.090401173,356087.964551866,356087.954471827,353524.804904044,353524.797479212,357148.733959734,357148.725949705,360090.163735449,360090.155035436,"2159"
89,1,2,2,1,1,0.394132608431391,0.458018447214272,0,361609.113641262,361609.104366422,365613.258927822,365613.247477829,362028.735664964,362028.727779686,366087.747945845,366087.738195717,369615.231795728,369615.221170902,"2159"
90,0,0,0,0,1,0,0,0,371131.380350351,371131.366470277,0,0,0,0,0,0,0,0,"2159"
91,2,2,3,0,1,1.02622240985511,2.15807894110912,0,380642.327024102,380642.318109274,384656.200164855,384656.190179586,381684.582808375,381684.574928343,386832.194083571,386832.183698714,388658.114542425,388658.104107201,"2159"
92,2,1,3,0,1,1.76123697048752,0.870925862458535,1,390170.965943873,390170.956873834,394186.406030476,394186.396540403,391949.012366056,391949.001306057,395070.011220098,395070.001554787,398188.34294337,398188.332693338,"2159"
93,2,1,3,0,1,0.74484861898236,0.445509760756977,1,399699.827984095,399699.818804085,403702.068718255,403702.049602985,400459.868654251,400459.856479466,404155.798057973,404155.789568007,407704.011006057,407704.000710845,"2159"
94,2,1,3,1,0,0.408695483522024,0.908845680416562,1,409211.271205127,409211.262135088,413214.473577917,413214.462442696,409637.64381063,409637.634805381,414149.356452227,414149.347557425,417216.681966722,417216.67227149,"2159"
95,2,1,3,1,1,2.80903268430848,0.527854941785336,1,418723.087462366,418723.078597128,422725.257545829,422725.248925805,421547.599420428,421547.592115223,423261.869637489,423261.859522283,426727.897131622,426727.885766387,"2159"
96,2,1,3,0,1,0.353063297399785,0.614361757412553,1,428235.124390543,428235.115285277,432247.731105745,432247.722290874,428603.506064057,428603.497803986,432876.882347524,432876.872427464,436249.782363951,436249.771639109,"2159"
97,1,1,3,0,0,0.217663167393766,0.919967818656005,0,437763.970995903,437763.961455882,441766.118919313,441766.109849215,438013.92337054,438013.913725674,442694.21344167,442694.205436826,445768.252342999,445768.242242992,"2159"
98,1,2,2,0,0,0.920066405378748,0.612313519581221,0,447276.326450109,447276.31652528,451278.927165747,451278.9178105,448212.366989493,448212.358824253,451915.024830103,451915.017074883,455280.860613465,455280.850048184,"2159"
99,2,1,3,0,1,0.392168122634757,0.661008807946928,1,456787.02234292,456787.013838112,460789.348462224,460789.339547336,457194.700153649,457194.692343593,461460.050905049,461460.041050196,464791.295009971,464791.285799921,"2159"
100,2,1,3,0,1,0.425607880810276,1.95710898836842,1,466299.05805105,466299.048566222,470301.405095637,470301.395695627,466740.070395052,466740.061980307,472266.729101717,472266.721731722,474314.082376301,474314.071531057,"2159"
101,2,2,2,1,0,1.33501655678265,0.754981454985682,1,0.439016997814178,0.431091785430908,4002.7161860466,4002.70739609003,1348.62683451176,1348.61746966839,4781.3522554636,4781.34204059839,8010.80793321133,8010.79827320576,"2159"
102,2,1,3,1,0,0.334420775179751,0.609784017433412,1,9525.31961649656,9525.31030648947,13527.5329501629,13527.5239301324,9875.28691631556,9875.27854633331,14145.8843287826,14145.8763335347,17529.5361981392,17529.5262880921,"2159"
103,2,1,3,1,0,0.34387599065667,0.923520293086767,1,19037.4165148735,19037.4076596498,23039.6920939684,23039.6832239628,19397.0746783614,19397.0644134879,23971.4416509867,23971.4339209795,27041.744092226,27041.7336521149,"2159"
104,2,2,2,0,1,0.334658712148666,1.01910295477137,1,28549.4364577532,28549.4278977513,32551.6149916649,32551.606366396,28899.11847651,28899.1105664968,33578.8449606299,33578.8374253511,36560.0870803595,36560.075915575,"2159"
105,2,1,3,0,0,0.405253091303166,0.642574102676008,1,38077.7590863109,38077.7501509786,42080.1960960031,42080.1846959591,38498.2310129404,38498.2231928706,42730.8429886103,42730.8355585933,46083.7182448506,46083.7092500329,"2159"
106,1,2,2,0,0,1.34284476173343,0.817085351620335,0,47606.9356377721,47606.926787734,51610.4505017996,51610.4411270022,48964.5474334359,48964.5395281911,52450.7416981459,52450.7319629192,55613.9065308571,55613.8953356147,"2159"
107,2,2,2,0,1,0.336344413750339,0.712446569697931,1,57134.5825583935,57134.5721483231,61137.0615282655,61137.0516782403,57486.3831507564,57486.3739507198,61874.4513378143,61874.4438678026,65140.5078872442,65140.4974472523,"2159"
108,2,1,3,0,1,0.316216080042068,0.904924064874649,1,66646.510581255,66646.5003812313,70648.8021504283,70648.7936003804,66994.7271488905,66994.719788909,71563.6162045002,71563.6075596809,74650.8382285833,74650.8278033137,"2159"
109,2,1,3,1,1,0.6308831506758,0.776179098640569,1,76158.3503534198,76158.3416033387,80162.2579990625,80162.2471442223,76804.9725499153,76804.9631651044,80963.3249333501,80963.3150833249,84166.43155092,84166.421540916,"2159"
110,2,1,3,1,1,0.795467681833543,0.887073070218321,0,85686.8257425427,85686.8157324791,89699.9291697145,89699.9187296629,86498.820415318,86498.8105452657,90617.9197969437,90617.9120016694,93702.0254732966,93702.015458107,"2159"
111,2,1,3,0,0,0.435128149285447,0.479429816070478,1,95215.2170808911,95215.2071608901,99217.5082700849,99217.4998099804,95665.7769383192,95665.770188272,99707.5219300985,99707.2720991373,103219.568378329,103219.557993472,"2159"
112,2,2,2,1,0,0.540278433065396,2.63947610341711,1,104727.143938601,104727.135523736,108729.660333872,108729.650458634,105283.0522874,105283.042302191,111379.122631669,111379.11400646,112731.743682206,112731.733112156,"2159"
113,2,1,3,0,0,0.842574692273047,0.742860379687045,1,114242.969017088,114242.960191846,118245.294011235,118245.285366356,115097.084948361,115097.076568365,119010.356296599,119010.346961379,122247.361619473,122247.351719439,"2159"
114,2,1,3,1,1,0.346133141254541,0.734173952951096,1,123767.916086912,123767.906451643,127780.065885484,127780.05670023,124128.960885882,124128.952771008,128528.98158592,128528.973355889,131782.445635021,131782.427419722,"2159"
115,2,2,2,0,1,0.961291157524101,1.06133594561834,0,133296.626216531,133296.616246462,137299.309127271,137299.29892242,134272.857901454,134272.849931419,138386.875917494,138386.865772665,141301.465051115,141301.454515874,"2159"
116,2,0,3,1,1,0.393366158939898,0,0,142807.784091175,142807.775691092,146810.236136138,146810.226090908,143217.844896615,143217.835081339,0,0,0,0,"2159"
117,2,1,3,0,0,0.409417309681885,1.14411810040474,0,152319.440652966,152319.432207763,156322.200938821,156322.189368784,152746.196890056,152746.188124776,157475.142255783,157475.133475721,160324.354727387,160324.344912589,"2159"
118,2,1,3,1,1,2.52974219928728,0.797502026776783,0,161831.242980242,161831.234444916,165844.173651874,165844.16498673,164376.46218586,164376.454811037,166656.247435033,166656.239624977,169855.981289148,169855.972259104,"2159"
119,2,1,3,1,1,0.713066682626959,0.429769387410488,0,171359.8937096,171359.884724796,175362.723330915,175362.713106036,172088.322408497,172088.314803243,175800.296751201,175800.289226353,179364.890229583,179364.880274773,"2159"
120,1,1,3,0,0,0.0407663466176018,0.837316710385494,1,180871.546831429,180871.537831366,184873.98272115,184873.974491119,180929.815394461,180929.806349218,185722.309069276,185722.298129261,188876.258840263,188876.248850226,"2159"
121,1,2,2,1,1,0.416805847489741,2.21328861668007,0,190383.57030952,190383.56150943,194385.990469217,194385.981283903,190818.006612003,190817.996547222,196609.608878434,196609.597483575,198389.571468294,198389.56107831,"2159"
122,2,1,3,0,0,0.857807991618756,0.49383851053426,1,199895.486041963,199895.474267125,203898.158547819,203898.147247791,200785.264386296,200785.2565763,204399.800339222,204399.792914391,207900.49080199,207900.48099196,"2159"
123,2,2,2,1,1,1.66493207000894,0.851947606133763,0,209407.100953639,209407.091888368,213430.359081447,213430.348326623,211087.695235968,211087.686190724,214304.554703414,214304.546088219,217432.540875435,217432.530580163,"2159"
124,2,1,2,0,1,0.374627633660566,0.475978914240841,1,218952.390889585,218952.381749511,222954.809654474,222954.800944448,219359.079731524,219359.071506321,223440.491517186,223440.48170191,226957.096333623,226957.085918367,"2159"
125,2,1,2,1,0,0.3990731232916,0.555003598798066,0,228464.200676858,228464.191786766,232466.723806918,232466.714816868,228878.832195401,228878.823515356,233031.314750493,233031.114144504,236468.958265841,236468.947931051,"2159"
126,1,1,3,1,1,0.447569800773636,1.12376061017858,1,237975.856853426,237975.84817338,241977.240698993,241977.232294142,238438.895465612,238438.888170779,243112.136793733,243112.128443718,245979.47878319,245979.468193114,"2159"
127,2,1,3,0,0,0.598709939979017,1.19486350979423,0,247506.277540326,247506.268090308,251508.704614818,251508.695640028,248118.659369826,248118.650934637,252726.713882089,252726.705806851,255512.465085089,255512.456125081,"2159"
128,2,2,3,0,0,1.05371186201228,0.497795814764686,0,257034.934489787,257034.925249696,261037.420414925,261037.411629617,258103.4435938,258103.434253812,261559.95195508,261559.943215013,265039.805049241,265039.794914365,"2159"
129,2,2,2,0,0,0.350114150729496,1.73228146944894,1,266544.994760036,266544.98536998,270557.502240002,270557.49277997,266910.306406438,266910.29883641,272304.681648731,272304.673193932,274559.700013995,274559.689773977,"2159"
130,2,0,3,1,1,0.678966218489222,0,0,276073.285258412,276073.274413109,280075.761498272,280075.752823055,276768.253388226,276768.24350822,0,0,0,0,"2159"
131,2,1,3,1,0,2.11729082622332,1.0098730782629,1,285585.256981015,285585.248000979,289587.863891482,289587.855466664,287719.954535007,287719.94462502,290607.504855216,290607.494455218,293591.103354394,293591.091804385,"2159"
132,2,1,3,1,1,0.668440425710287,0.561956121353433,1,295097.057593465,295097.047623456,299099.497163236,299099.488257945,295799.222436905,295799.213096857,299670.734382927,299670.725042939,303105.913758874,303105.904598832,"2159"
133,2,1,3,1,1,0.484799109515734,0.609155233367346,0,304625.660027862,304625.651192605,308628.185552776,308628.176647961,305125.625117719,305125.617807686,309246.854207456,309246.846847415,312630.518417299,312630.507732034,"2159"
134,2,1,2,0,0,0.510929311218206,0.464403497986495,1,314139.371347487,314139.362212718,318141.872962713,318141.864122689,314663.646889806,314663.636259735,318630.540312171,318630.530892134,322144.345107377,322144.334842563,"2159"
135,2,2,2,1,0,0.788774076616392,1.09674397407798,0,323649.177126706,323649.16781193,327661.620261669,327661.611606479,324453.218248129,324453.210962892,328773.185102761,328773.177952766,331665.656387866,331665.637137771,"2159"
136,1,2,2,0,0,1.02761169429868,0.784423696459271,0,333177.567800283,333177.558495462,337180.280386388,337180.270791113,334222.018798053,334222.00905323,337974.926999748,337974.91688484,341185.29033637,341185.281251192,"2159"
137,2,2,3,0,1,0.300132990872953,0.616397113946732,0,342689.609118462,342689.600333631,346692.160208642,346692.151448667,343004.898374796,343004.89073956,347316.511576056,347316.503471255,350694.459333062,350694.449443042,"2159"
138,1,2,2,0,1,0.732131768483669,1.01654281647643,1,352201.041459382,352201.032819331,356203.830950558,356203.819450557,352948.902940869,352948.894420803,357228.438513756,357228.430723727,360209.168806672,360209.159171879,"2159"
139,2,1,3,1,0,0.5081675578258,2.4488563205814,1,361713.024697363,361713.013877273,365715.572107553,365715.56344229,362236.563096285,362236.555586219,368172.961487055,368172.951961815,369717.954807043,369717.945491791,"2159"
140,1,0,3,0,0,0.804111855220981,0,0,371224.999015212,371224.990260005,375227.579655528,375227.570975482,372044.294597208,372044.286932349,0,0,0,0,"2159"
141,2,2,3,0,0,0.780060513759963,1.79947072302457,0,380736.498151243,380736.489735961,384738.052202225,384738.04306215,381532.077298343,381532.06995827,386566.815917253,386566.806797266,388740.500072002,388740.48922199,"2159"
142,2,1,3,0,0,0.531973538221791,0.431695545150433,1,390250.267481089,390250.257996261,394251.652111828,394251.643481791,390795.784343183,390795.776693106,394709.285602391,394709.274297118,398252.795241177,398252.78608638,"2159"
143,2,1,3,0,1,0.365377826616168,0.632420193229336,1,399760.330856562,399760.321661294,403762.954986989,403762.946401775,400141.267175078,400141.258835077,404405.963623822,404405.95498383,407765.331701338,407765.321581304,"2159"
144,2,1,2,0,0,1.64377448346931,1.04006722581107,0,409272.014548063,409272.006238043,413273.818440497,413273.808045268,410931.443075776,410931.435500979,414339.515443265,414339.50815326,417277.950996995,417277.938601732,"2159"
145,2,2,3,1,0,0.739239116897807,0.392714625981171,0,418784.159171879,418784.1492818,422786.002959251,422785.993599176,419556.584401548,419556.573456347,423187.237198949,423187.228974164,426788.392953575,426788.382908762,"2159"
146,2,2,2,0,0,0.379903658351395,0.36812406766694,1,428295.485687137,428295.476837158,432299.253952265,432299.241482198,428693.130157709,428693.119867742,432691.16339469,432691.155664623,436301.626036525,436301.610136449,"2159"
147,2,2,3,0,1,0.355871850275435,2.08952296845382,0,437809.726308942,437809.717728913,441820.239540935,441820.230476141,438180.876613557,438180.863383472,443924.391212761,443924.383557558,445831.907702863,445831.898737609,"2159"
148,2,1,3,0,0,0.572904896747787,0.91228110861266,0,447335.998554051,447335.988149166,451338.83344537,451338.822840512,447924.865304708,447924.855299413,452258.91779089,452258.910645664,455341.258655071,455341.248190224,"2159"
149,2,1,3,0,1,1.24330790358363,1.98383711051429,1,456847.638720572,456847.63001579,460850.421886921,460850.413211703,458107.150778651,458107.141718566,462843.693749964,462843.684589982,464852.908506811,464852.898391604,"2159"
150,2,2,3,1,1,0.317370779812336,0.791771597054321,0,466359.701193988,466359.692734003,470362.378684759,470362.370014727,466692.575225532,466692.566075504,471163.207218051,471163.1983428,474367.49884522,474367.489905179,"2159"
1,0,0,0,0,0,0,0,0,21.2010644078255,21.182879447937,0,0,0,0,0,0,0,0,"2162"
2,0,0,0,0,1,0,0,0,9551.85644483566,9551.84495475888,0,0,0,0,0,0,0,0,"2162"
3,0,0,0,1,0,0,0,0,19064.9958747625,19064.9870546758,0,0,0,0,0,0,0,0,"2162"
4,1,1,2,1,1,0.738253550691297,1.41420243866742,1,28577.6040408313,28577.5953455567,32593.4107620716,32593.401897192,29326.8638296723,29326.8544596136,34016.1264690161,34016.1159689128,36606.7854742706,36606.7771890163,"2162"
5,1,1,2,1,0,1.22454982146155,1.04486052395077,1,38117.764366895,38117.7547720075,42128.2972163856,42128.2886710763,39357.9312934279,39357.9236081839,43190.2159517109,43190.2091064453,46150.2208917439,46150.21186167,"2162"
6,1,1,2,1,0,1.17935120948823,1.60355187347159,1,47663.0494343638,47663.0400691032,51673.4366222918,51673.4278022051,48858.360396862,48858.3518668115,53294.1867934763,53294.1802834272,55679.4012099802,55679.3919251263,"2162"
7,1,1,2,1,1,0.863256415905198,0.923267100792145,1,57191.6746233702,57191.6656281054,61201.2306946218,61201.2215797603,58070.4217781723,58070.415353328,62142.4620296657,62142.4554544091,65203.4442875385,65203.4336774647,"2162"
8,1,1,2,1,1,1.0305624443281,1.38158680254128,0,66730.0599552691,66730.0506951809,70745.6960155666,70745.6827802658,67766.3610408902,67766.3528608084,72149.9291442037,72149.9211541712,74754.8756037951,74754.8635888994,"2162"
9,1,1,2,1,0,0.897013235953636,0.837100226664916,1,76265.5314142406,76265.5217641592,80276.0710233748,80276.0627332926,77178.0303590298,77178.0227689445,81130.1396010816,81130.1321258247,84282.2633580863,84282.2541128397,"2162"
10,1,1,2,0,1,1.00478562331409,0.803928846493363,1,85794.0079320371,85793.9906419218,89803.3218313754,89803.3134765029,86814.3274894059,86814.3209045529,90629.8770589828,90629.868898958,93812.4499043822,93812.432824254,"2162"
11,1,1,3,0,0,0.815073890436906,1.16325913590845,1,95322.7908171117,95322.7781670094,99341.1778994203,99341.1571140587,96155.1740713716,96155.1652013063,100517.903807998,100517.895773143,103342.977848589,103342.966558516,"2162"
12,1,1,3,0,1,0.894610501942225,0.97481980882003,1,104851.239979893,104851.230694622,108858.863705724,108858.852915615,105763.259676039,105763.250455976,109853.615488917,109853.606228828,112870.732070655,112870.722510546,"2162"
13,1,1,2,0,0,0.749873158842092,0.97522505687084,1,114379.681782246,114379.672757387,118386.17778942,118386.168134123,115149.798118353,115149.790353119,119382.536615074,119382.529200226,122395.97058776,122395.940787494,"2162"
14,1,1,2,0,0,0.573189170565456,0.721764144895133,1,123908.552348405,123908.542928338,127912.017810941,127912.009120852,124497.201097608,124497.192407519,128648.999721974,128648.991771907,131914.674532205,131914.664802104,"2162"
15,1,1,2,1,0,0.493106104724575,0.8267382637423,1,133436.832919449,133436.824779361,137443.517662942,137443.507812858,133945.659380049,133945.651940018,138291.152909219,138291.144069135,141453.748079985,141453.739524692,"2162"
16,1,1,3,0,0,0.516332685685484,0.680347618530504,1,142965.430868238,142965.421258152,146969.439650297,146969.430590212,143497.309643239,143497.302298397,147663.945281565,147663.935141474,150976.43472147,150976.422996163,"2162"
17,1,1,2,1,1,0.764229973690817,0.804676547646523,1,152494.245103925,152494.235513866,156501.086403459,156501.077393413,153273.688214302,153273.681429446,157326.175659388,157326.168899328,160507.944153547,160507.935408264,"2162"
18,1,1,2,1,0,0.562046961422311,0.674179363297299,0,162022.550060391,162022.540705115,166029.850448787,166029.840613514,162600.130375832,162600.12238577,166724.300364375,166724.29209432,170037.5167301,170037.506610036,"2162"
19,1,1,2,0,1,0.841694463742897,0.793141355359694,1,171551.062323302,171551.053388417,175556.587082684,175556.578182608,172410.548159182,172410.539229095,176371.764128923,176371.757274061,179557.850207567,179557.833877444,"2162"
20,1,1,2,0,0,0.784955654293299,1.01279766226071,1,181079.836863458,181079.828653425,185087.344513535,185087.332573444,181883.602733612,181883.591778725,186130.886857063,186130.87871182,189088.574323386,189088.564778507,"2162"
21,1,1,2,0,1,0.808650689054048,0.831468601973029,0,190608.221870542,190608.213665694,194619.938909501,194619.928504229,191432.389689118,191432.382029057,195467.466369718,195467.457284451,198643.00035879,198642.986493886,"2162"
22,1,2,3,0,0,0.614828363672132,1.867446120159,0,200154.667977333,200154.659627259,204157.420284152,204157.409284055,200789.122012973,200789.113467693,206038.446132362,206038.437287509,208165.029480249,208164.980224609,"2162"
23,2,1,3,1,0,1.18626158992993,0.653646314225625,1,209681.99361074,209681.985435873,213693.836355478,213693.827685416,210883.989201874,210883.982391864,214371.667473316,214371.65936327,217701.809959263,217701.800039172,"2162"
24,2,1,3,1,1,1.42937618042924,1.02238960342947,1,219211.226634592,219211.214644521,223213.465387702,223213.454257607,220657.981568635,220657.972708583,224243.8248806,224243.818130523,227222.093806744,227222.084656686,"2162"
25,2,1,3,1,0,1.87309389459551,1.04896838677814,1,228746.69626835,228746.687623501,232760.465608507,232760.456938446,230627.780437022,230627.773682177,233815.72132057,233815.713665694,236761.758298844,236761.748873979,"2162"
26,2,1,2,1,0,0.547927493258612,0.62084130657604,0,238278.248430789,238278.240605921,242290.713430494,242290.704015613,238841.519272119,238841.510642081,242932.849602759,242932.842287511,246303.129165024,246292.059321284,"2162"
27,2,1,3,1,1,1.08405972234323,0.990362332755467,1,247813.011784077,247813.003714025,251825.568504542,251825.559674472,248912.651811212,248912.644041151,252843.832405448,252843.824660569,255838.08280465,255838.074269384,"2162"
28,2,1,3,1,0,0.849429770489223,0.707737606571754,0,257358.461492479,257358.450082392,261366.964430481,261366.95598042,258223.310261279,258223.301326394,262093.56813854,262093.561078489,265380.312587291,265380.304292411,"2162"
29,1,2,3,1,1,1.03581550117815,1.43482651919476,0,266903.754110008,266903.744544744,270927.004576027,270926.994360745,267954.987459868,267954.978859812,272389.484340668,272389.475585818,274940.12178576,274940.113415718,"2162"
30,1,1,2,1,1,1.18986211353331,0.770339657756267,1,276465.52591899,276465.517654151,280473.331811428,280473.32168135,277670.955077618,277670.947857589,281263.455712438,281263.447972357,284474.670012146,284474.660342067,"2162"
31,1,1,2,0,1,0.877197923371568,0.704619276802987,1,285994.357579648,285994.347784787,290003.868415743,290003.859480858,286886.846504748,286886.838129491,290727.94171834,290727.932533443,294005.200741589,294005.191491514,"2162"
32,1,1,2,0,0,0.828288226155564,0.758734372851904,1,295522.68546629,295522.676971376,299526.496841937,299526.486656696,296366.566912532,296366.558592439,300292.319043338,300292.311198473,303527.857252836,303527.848087579,"2162"
33,1,1,2,0,0,0.699075422453461,0.823314346373081,1,305051.237249881,305051.228474617,309065.544224352,309065.534789056,305780.875891805,305780.868256927,309915.723035783,309915.714425713,313066.927480221,313066.916835308,"2162"
34,1,1,2,0,1,0.650187986553647,0.471919055533363,0,314580.005924821,314579.997389942,318582.905623257,318582.895397961,315245.473683774,315245.466878533,319062.55581525,319062.548460394,322585.933082253,322585.924647391,"2162"
35,2,1,3,1,0,0.997341693408089,1.03927258923068,1,324091.697188348,324091.688513488,328103.406172037,328103.397127151,325104.517560929,325104.510390878,329158.454857618,329158.447292358,332116.41758132,332116.407601237,"2162"
36,2,1,3,0,1,1.15312187519157,0.750831151293823,1,333637.012356073,333637.003870815,337642.691826344,337642.682276249,334818.480342627,334818.470497757,338415.350482792,338415.342507541,341650.299992383,341650.279767036,"2162"
37,2,1,3,0,0,0.981470911618089,0.660955927887699,1,343174.48511067,343174.476885796,347189.31596452,347189.30765444,344162.506270051,344162.498589993,347870.778676212,347870.770220935,351199.042862326,351199.034017086,"2162"
38,2,1,2,0,1,0.785237121861428,0.809598466265015,0,352711.817104518,352711.807014436,356715.616649717,356715.606474847,353522.048031181,353522.039386302,357533.345356762,357533.338556707,360720.188491493,360720.176871389,"2162"
39,2,1,3,0,1,0.942470459616743,0.801104073500028,0,362239.318264544,362239.310479283,366252.667296112,366252.658051252,363204.785923064,363204.776863009,367068.077889413,367068.069374532,370277.772816986,370277.757906854,"2162"
